NO_OF_FRAMES	1501
NO_OF_CAMERAS	13
NO_OF_MARKERS	64
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-03-22, 10:59:44	7136.14803775
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RTHMB	RINDX	RPNKY	LTHMB	LINDX	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RINDX X	RINDX Y	RINDX Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LINDX X	LINDX Y	LINDX Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
472	4.71000	01:04:04.24:00	184.618	1698.776	88.445	146.013	1644.992	140.450	137.853	1652.565	27.155	334.026	1423.298	89.104	373.659	1213.987	101.096	347.144	1084.602	90.502	364.041	1026.393	91.637	125.844	993.423	87.084	134.255	1137.055	82.832	149.150	1291.947	82.729	375.776	1288.746	179.282	263.254	1388.836	292.576	214.354	1258.498	296.482	331.119	1248.088	291.976	290.990	1017.121	243.905	250.435	1032.204	334.367	235.563	844.084	330.400	188.563	861.913	260.596	254.963	1378.115	-102.645	382.842	1298.012	17.147	219.171	1274.057	-99.033	349.920	1260.488	-96.965	187.337	1343.920	3.754	0.000	0.000	0.000	274.225	1038.064	-154.307	219.687	1000.715	-148.351	235.790	823.370	-163.579	185.944	844.331	-93.980	160.149	1001.704	193.034	166.948	994.320	-27.850	323.089	1029.493	204.098	346.873	1019.788	-32.619	183.095	797.174	248.191	316.316	879.279	248.120	270.588	450.238	223.311	279.050	444.862	118.073	261.061	310.092	196.113	294.428	42.635	222.541	359.629	9.538	183.207	135.972	-10.076	165.764	166.811	15.529	156.602	194.065	5.081	230.493	211.501	702.878	-82.270	311.451	891.220	-83.546	281.988	447.464	-56.951	288.991	449.712	46.012	273.440	305.716	-33.477	308.570	42.023	-38.641	365.997	9.712	-2.832	141.193	-14.385	9.245	168.882	15.274	4.434	203.562	5.842	-58.496	164.964	701.891	-84.243	194.919	655.365	-84.168	216.865	674.577	-113.927	170.057	706.167	248.115	217.756	654.859	249.271	244.166	677.666	280.801	199.310	993.633	305.347	176.288	1351.496	175.465	275.380	1577.872	4.297	292.595	1568.052	144.908	157.988	734.547	-150.972	175.624	733.232	316.708
473	4.72000	01:04:04.24:01	184.173	1698.646	88.731	145.611	1644.654	140.592	137.582	1652.448	27.269	334.067	1423.290	89.039	373.666	1214.015	101.057	347.143	1084.634	90.477	364.056	1026.401	91.624	125.816	993.422	87.066	134.168	1137.130	82.745	149.206	1291.969	82.614	375.785	1288.750	179.250	263.208	1388.849	292.513	214.333	1258.534	296.401	331.075	1248.092	291.925	290.944	1017.135	243.874	250.351	1032.215	334.296	235.426	844.090	330.333	188.478	861.942	260.490	255.037	1378.130	-102.728	382.940	1298.008	17.081	219.227	1274.081	-99.109	350.006	1260.471	-97.046	187.423	1343.936	3.662	0.000	0.000	0.000	274.280	1038.065	-154.370	219.719	1000.728	-148.385	235.758	823.383	-163.590	185.858	844.377	-94.049	160.141	1001.697	192.987	166.940	994.311	-27.885	323.094	1029.495	204.055	346.881	1019.758	-32.698	183.090	797.175	248.158	316.317	879.277	248.072	270.549	450.259	223.317	279.049	444.867	118.061	261.059	310.092	196.089	294.430	42.632	222.532	359.512	9.579	182.956	135.964	-10.063	165.809	166.813	15.500	156.595	194.056	5.071	230.522	211.445	702.892	-82.252	311.449	891.221	-83.574	281.954	447.468	-56.965	288.970	449.714	46.008	273.427	305.720	-33.495	308.576	42.024	-38.626	366.002	9.708	-2.854	141.197	-14.390	9.232	168.887	15.265	4.465	203.560	5.840	-58.485	164.874	701.929	-84.207	194.820	655.423	-84.130	216.800	674.588	-113.923	169.950	706.214	247.978	217.646	654.858	249.096	243.991	677.658	280.727	199.253	993.670	305.244	176.288	1351.540	175.376	275.307	1578.102	4.471	292.368	1568.028	145.087	157.927	734.591	-150.983	175.484	733.230	316.592
474	4.73000	01:04:04.24:02	183.631	1698.487	89.054	145.162	1644.268	140.726	137.284	1652.343	27.430	334.140	1423.303	88.946	373.709	1214.016	101.034	347.151	1084.629	90.460	364.074	1026.399	91.621	125.779	993.425	87.047	134.088	1137.194	82.662	149.252	1291.976	82.515	375.819	1288.760	179.197	263.213	1388.857	292.429	214.344	1258.530	296.342	331.034	1248.083	291.858	290.943	1017.136	243.827	250.274	1032.207	334.231	235.320	844.085	330.246	188.391	861.957	260.359	255.138	1378.149	-102.817	382.973	1297.956	17.030	219.331	1274.101	-99.232	350.097	1260.476	-97.100	187.467	1343.945	3.560	0.000	0.000	0.000	274.338	1038.066	-154.407	219.750	1000.738	-148.425	235.749	823.376	-163.600	185.880	844.393	-94.060	160.134	1001.707	192.963	166.946	994.318	-27.920	323.095	1029.495	204.066	346.887	1019.787	-32.647	183.088	797.175	248.124	316.315	879.283	248.065	270.551	450.239	223.286	279.054	444.861	118.022	261.056	310.090	196.089	294.431	42.636	222.526	359.622	9.539	183.183	135.969	-10.072	165.756	166.797	15.509	156.590	194.064	5.085	230.507	211.445	702.883	-82.286	311.473	891.231	-83.586	281.948	447.453	-56.981	288.970	449.713	45.995	273.429	305.721	-33.511	308.575	41.997	-38.612	365.996	9.716	-2.849	141.187	-14.388	9.227	168.881	15.273	4.456	203.562	5.850	-58.497	164.830	701.968	-84.249	194.704	655.487	-84.092	216.721	674.607	-113.917	169.823	706.255	247.886	217.511	654.828	248.932	243.857	677.654	280.624	199.193	993.684	305.138	176.316	1351.581	175.264	275.208	1578.341	4.641	292.083	1567.997	145.280	157.873	734.620	-150.986	175.331	733.256	316.448
475	4.74000	01:04:04.24:03	183.095	1698.339	89.420	144.645	1643.840	140.868	136.959	1652.183	27.566	334.193	1423.306	88.880	373.715	1214.007	100.959	347.171	1084.638	90.441	364.074	1026.382	91.582	125.766	993.427	87.016	133.995	1137.263	82.565	149.309	1292.004	82.426	375.880	1288.763	179.164	263.189	1388.867	292.337	214.299	1258.525	296.210	331.030	1248.073	291.803	290.899	1017.133	243.797	250.214	1032.222	334.169	235.213	844.097	330.169	188.337	861.978	260.239	255.237	1378.170	-102.902	383.069	1297.943	16.987	219.388	1274.127	-99.330	350.196	1260.486	-97.174	187.551	1343.970	3.468	0.000	0.000	0.000	274.391	1038.074	-154.479	219.794	1000.756	-148.483	235.748	823.393	-163.596	185.874	844.434	-94.055	160.124	1001.718	192.945	166.932	994.305	-27.951	323.087	1029.498	204.039	346.854	1019.757	-32.716	183.099	797.192	248.086	316.315	879.282	248.053	270.552	450.207	223.260	279.060	444.860	118.003	261.055	310.089	196.068	294.420	42.653	222.520	359.617	9.554	183.185	135.965	-10.073	165.769	166.798	15.515	156.580	194.083	5.080	230.485	211.413	702.903	-82.251	311.472	891.223	-83.601	281.938	447.469	-56.992	288.975	449.721	45.986	273.426	305.719	-33.521	308.577	42.014	-38.634	365.994	9.711	-2.854	141.198	-14.383	9.229	168.896	15.268	4.471	203.555	5.848	-58.504	164.761	702.013	-84.224	194.645	655.537	-84.070	216.686	674.653	-113.913	169.719	706.287	247.758	217.387	654.830	248.809	243.729	677.678	280.538	199.145	993.706	305.047	176.335	1351.593	175.169	275.122	1578.621	4.855	291.781	1568.002	145.508	157.835	734.688	-150.979	175.203	733.287	316.339
476	4.75000	01:04:05.00:00	182.482	1698.129	89.790	144.096	1643.404	141.019	136.609	1652.026	27.691	334.275	1423.284	88.800	373.754	1214.006	100.928	347.185	1084.632	90.415	364.107	1026.372	91.556	125.763	993.428	86.969	133.920	1137.325	82.505	149.373	1292.027	82.350	375.934	1288.762	179.129	263.189	1388.870	292.256	214.264	1258.530	296.117	330.992	1248.073	291.788	290.984	1017.155	243.765	250.174	1032.224	334.113	235.128	844.101	330.094	188.296	862.007	260.129	255.325	1378.185	-102.988	383.162	1297.938	16.938	219.515	1274.153	-99.437	350.264	1260.508	-97.283	187.641	1344.007	3.376	0.000	0.000	0.000	274.451	1038.080	-154.514	219.831	1000.780	-148.558	235.759	823.387	-163.600	185.923	844.468	-94.058	160.144	1001.715	192.920	167.068	994.243	-28.166	323.087	1029.497	204.036	346.881	1019.758	-32.698	183.104	797.173	248.064	316.240	879.226	247.611	270.546	450.228	223.256	279.033	444.846	117.998	261.054	310.078	196.061	294.426	42.648	222.523	359.632	9.552	183.177	135.944	-10.063	165.800	166.810	15.524	156.581	194.063	5.074	230.523	211.391	702.885	-82.263	311.464	891.219	-83.639	281.944	447.465	-57.006	288.998	449.719	45.978	273.439	305.709	-33.522	308.574	41.991	-38.610	366.003	9.711	-2.850	141.183	-14.386	9.233	168.877	15.278	4.450	203.566	5.856	-58.515	164.736	702.039	-84.263	194.547	655.553	-84.053	216.623	674.676	-113.885	169.614	706.325	247.649	217.280	654.848	248.756	243.582	677.668	280.468	199.102	993.711	304.968	176.362	1351.616	175.072	275.064	1578.911	5.130	291.442	1567.985	145.763	157.808	734.731	-150.999	175.088	733.303	316.240
477	4.76000	01:04:05.00:01	181.806	1697.941	90.168	143.444	1642.947	141.117	136.259	1651.865	27.822	334.336	1423.291	88.687	373.796	1214.005	100.853	347.223	1084.644	90.384	364.122	1026.358	91.543	125.720	993.414	86.948	133.838	1137.394	82.429	149.425	1292.036	82.241	375.982	1288.784	179.054	263.200	1388.885	292.160	214.278	1258.560	296.040	330.985	1248.085	291.708	290.940	1017.152	243.734	250.122	1032.221	334.038	235.054	844.098	330.022	188.239	862.007	260.033	255.421	1378.209	-103.097	383.237	1297.942	16.855	219.573	1274.172	-99.539	350.362	1260.495	-97.341	187.730	1344.008	3.283	0.000	0.000	0.000	274.510	1038.074	-154.608	219.896	1000.795	-148.609	235.768	823.412	-163.630	185.891	844.510	-94.111	160.124	1001.717	192.907	167.069	994.227	-28.188	323.128	1029.509	203.976	346.922	1019.758	-32.708	183.101	797.187	248.035	316.250	879.215	247.568	270.555	450.214	223.247	279.044	444.842	117.993	261.064	310.079	196.057	294.431	42.639	222.494	359.637	9.536	183.177	135.968	-10.082	165.756	166.817	15.506	156.572	194.064	5.093	230.483	211.402	702.877	-82.273	311.481	891.187	-83.648	281.956	447.461	-57.007	289.002	449.708	45.955	273.446	305.710	-33.536	308.593	42.023	-38.643	366.001	9.704	-2.861	141.197	-14.382	9.244	168.873	15.284	4.424	203.558	5.853	-58.503	164.679	702.086	-84.257	194.519	655.610	-84.017	216.600	674.716	-113.884	169.528	706.346	247.548	217.221	654.844	248.686	243.504	677.695	280.408	199.070	993.737	304.889	176.402	1351.633	174.986	275.038	1579.246	5.396	291.072	1567.995	146.052	157.771	734.749	-151.004	174.987	733.336	316.167
478	4.77000	01:04:05.00:02	181.103	1697.755	90.565	142.773	1642.461	141.196	135.915	1651.672	27.911	334.411	1423.291	88.588	373.819	1213.994	100.769	347.267	1084.637	90.336	364.126	1026.369	91.508	125.549	993.523	87.266	133.750	1137.455	82.342	149.500	1292.059	82.124	376.046	1288.795	178.976	263.197	1388.894	292.091	214.291	1258.579	295.959	330.989	1248.110	291.637	290.941	1017.130	243.687	250.089	1032.259	333.959	234.986	844.123	329.980	188.217	862.034	259.937	255.518	1378.219	-103.199	383.316	1297.970	16.772	219.672	1274.205	-99.636	350.448	1260.475	-97.424	187.821	1344.023	3.184	0.000	0.000	0.000	274.581	1038.080	-154.688	219.941	1000.811	-148.675	235.790	823.405	-163.665	185.935	844.533	-94.134	160.133	1001.725	192.825	167.069	994.212	-28.217	323.127	1029.519	203.955	346.917	1019.729	-32.759	183.103	797.212	248.026	316.257	879.231	247.575	270.504	450.176	223.228	279.044	444.853	117.992	261.063	310.079	196.058	294.442	42.653	222.516	359.620	9.509	183.189	135.965	-10.073	165.769	166.810	15.502	156.593	194.075	5.081	230.498	211.407	702.875	-82.273	311.502	891.194	-83.682	281.963	447.449	-57.013	289.013	449.708	45.967	273.460	305.703	-33.547	308.580	41.962	-38.611	366.003	9.703	-2.852	141.200	-14.397	9.237	168.877	15.270	4.446	203.549	5.846	-58.493	164.686	702.122	-84.256	194.496	655.644	-84.004	216.580	674.700	-113.885	169.466	706.372	247.472	217.127	654.863	248.633	243.457	677.730	280.360	199.037	993.752	304.794	176.426	1351.674	174.881	275.015	1579.643	5.732	290.636	1567.989	146.425	157.767	734.784	-151.024	174.906	733.367	316.069
479	4.78000	01:04:05.00:03	180.383	1697.544	90.923	142.069	1641.970	141.305	135.568	1651.480	28.017	334.495	1423.281	88.478	373.836	1214.009	100.707	347.298	1084.637	90.284	364.171	1026.349	91.483	125.550	993.501	87.242	133.704	1137.503	82.234	149.557	1292.076	82.033	376.103	1288.796	178.911	263.216	1388.909	291.991	214.291	1258.602	295.819	331.006	1248.109	291.563	290.938	1017.152	243.641	250.062	1032.271	333.897	234.930	844.147	329.913	188.186	862.047	259.891	255.626	1378.251	-103.304	383.388	1297.935	16.709	219.741	1274.222	-99.711	350.543	1260.498	-97.503	187.902	1344.035	3.070	0.000	0.000	0.000	274.650	1038.091	-154.764	220.000	1000.808	-148.727	235.799	823.419	-163.708	185.980	844.560	-94.164	160.116	1001.747	192.822	167.082	994.218	-28.258	323.129	1029.509	203.950	346.952	1019.699	-32.820	183.110	797.200	247.998	316.271	879.242	247.566	270.574	450.212	223.238	279.042	444.838	117.980	261.055	310.075	196.052	294.449	42.658	222.524	359.523	9.555	182.944	135.953	-10.065	165.796	166.788	15.520	156.591	194.066	5.081	230.478	211.425	702.865	-82.293	311.521	891.176	-83.712	281.986	447.439	-57.028	289.037	449.707	45.958	273.484	305.693	-33.539	308.586	41.980	-38.632	366.005	9.687	-2.863	141.187	-14.384	9.220	168.898	15.268	4.431	203.555	5.844	-58.496	164.681	702.162	-84.273	194.468	655.678	-83.953	216.570	674.743	-113.874	169.420	706.385	247.412	217.092	654.865	248.577	243.372	677.722	280.326	199.014	993.765	304.696	176.502	1351.702	174.774	274.990	1580.033	6.144	290.154	1568.013	146.828	157.793	734.790	-151.020	174.848	733.394	316.011
480	4.79000	01:04:05.01:00	179.587	1697.311	91.331	141.299	1641.434	141.369	135.209	1651.224	28.079	334.567	1423.298	88.392	373.872	1214.013	100.607	347.336	1084.639	90.251	364.196	1026.358	91.457	125.694	993.393	86.813	133.626	1137.576	82.128	149.620	1292.095	81.934	376.186	1288.810	178.845	263.241	1388.928	291.896	214.325	1258.609	295.728	331.011	1248.121	291.484	290.937	1017.153	243.594	250.025	1032.286	333.848	234.876	844.160	329.881	188.178	862.053	259.824	255.699	1378.274	-103.390	383.495	1297.986	16.622	219.854	1274.239	-99.849	350.625	1260.503	-97.587	187.995	1344.070	2.961	0.000	0.000	0.000	274.732	1038.216	-154.729	220.060	1000.825	-148.800	235.849	823.419	-163.733	186.010	844.621	-94.203	160.143	1001.742	192.778	167.091	994.198	-28.287	323.164	1029.523	203.908	346.971	1019.685	-32.782	183.102	797.235	247.985	316.291	879.256	247.520	270.578	450.219	223.220	279.048	444.833	117.980	261.072	310.090	196.056	294.454	42.657	222.521	359.635	9.526	183.182	135.971	-10.075	165.823	166.808	15.526	156.588	194.068	5.075	230.501	211.443	702.859	-82.288	311.564	891.153	-83.731	282.005	447.444	-57.036	289.061	449.704	45.937	273.495	305.691	-33.553	308.597	41.963	-38.612	366.003	9.696	-2.849	141.199	-14.385	9.226	168.897	15.300	4.423	203.553	5.836	-58.501	164.709	702.196	-84.304	194.493	655.704	-83.971	216.602	674.753	-113.897	169.408	706.392	247.364	217.136	654.878	248.553	243.314	677.734	280.300	199.004	993.769	304.639	176.515	1351.710	174.650	274.944	1580.396	6.530	289.602	1568.046	147.286	157.808	734.826	-151.041	174.816	733.413	315.949
481	4.80000	01:04:05.01:01	178.779	1697.087	91.711	140.467	1640.890	141.438	134.820	1650.962	28.184	334.651	1423.285	88.294	373.899	1214.007	100.528	347.389	1084.663	90.195	364.235	1026.342	91.424	125.680	993.396	86.787	133.573	1137.629	82.051	149.691	1292.119	81.810	376.256	1288.823	178.765	263.281	1388.934	291.791	214.346	1258.610	295.623	331.042	1248.137	291.405	290.939	1017.125	243.547	250.024	1032.286	333.772	234.860	844.189	329.841	188.177	862.055	259.769	255.807	1378.307	-103.515	383.567	1297.989	16.549	219.932	1274.265	-99.921	350.696	1260.522	-97.684	188.091	1344.109	2.845	0.000	0.000	0.000	274.799	1038.215	-154.793	220.142	1000.856	-148.880	235.891	823.434	-163.798	186.075	844.631	-94.251	160.141	1001.734	192.733	167.118	994.183	-28.325	323.169	1029.542	203.903	347.029	1019.670	-32.890	183.138	797.250	247.950	316.304	879.260	247.477	270.555	450.245	223.246	279.028	444.845	117.973	261.068	310.077	196.052	294.456	42.652	222.513	359.646	9.536	183.197	135.973	-10.081	165.775	166.801	15.518	156.594	194.070	5.081	230.512	211.462	702.866	-82.307	311.582	891.144	-83.758	282.030	447.438	-57.048	289.071	449.704	45.940	273.514	305.703	-33.574	308.580	41.952	-38.633	366.011	9.671	-2.861	141.203	-14.375	9.224	168.892	15.294	4.427	203.558	5.846	-58.510	164.748	702.250	-84.343	194.534	655.741	-84.007	216.636	674.799	-113.922	169.414	706.384	247.306	217.125	654.895	248.528	243.290	677.750	280.287	198.979	993.787	304.552	176.558	1351.759	174.562	274.949	1580.716	7.018	289.074	1568.075	147.755	157.816	734.859	-151.044	174.785	733.441	315.916
482	4.81000	01:04:05.01:02	177.907	1696.822	92.079	139.629	1640.312	141.488	134.461	1650.727	28.210	334.711	1423.307	88.227	373.947	1214.010	100.462	347.451	1084.671	90.138	364.279	1026.355	91.406	125.521	993.486	87.123	133.554	1137.689	81.946	149.766	1292.118	81.695	376.366	1288.824	178.694	263.315	1388.950	291.713	214.363	1258.620	295.492	331.051	1248.120	291.359	291.004	1017.122	243.500	250.040	1032.325	333.713	234.854	844.193	329.815	188.209	862.064	259.714	255.912	1378.327	-103.580	383.664	1297.997	16.487	220.030	1274.297	-100.052	350.809	1260.556	-97.760	188.184	1344.115	2.744	0.000	0.000	0.000	274.861	1038.232	-154.872	220.201	1000.867	-148.957	235.947	823.449	-163.845	186.150	844.676	-94.284	160.151	1001.741	192.724	167.143	994.179	-28.368	323.245	1029.570	203.834	347.042	1019.668	-32.918	183.168	797.251	247.941	316.313	879.275	247.455	270.589	450.220	223.205	279.038	444.836	117.986	261.078	310.074	196.036	294.455	42.646	222.505	359.634	9.517	183.172	135.976	-10.069	165.778	166.802	15.519	156.589	194.079	5.079	230.481	211.478	702.871	-82.317	311.623	891.134	-83.779	282.048	447.424	-57.054	289.086	449.693	45.929	273.549	305.685	-33.572	308.588	41.972	-38.651	366.015	9.664	-2.873	141.198	-14.376	9.246	168.905	15.261	4.434	203.560	5.847	-58.525	164.792	702.288	-84.348	194.600	655.791	-84.063	216.668	674.825	-113.944	169.415	706.404	247.290	217.117	654.891	248.528	243.328	677.756	280.302	199.006	993.805	304.480	176.616	1351.783	174.429	274.926	1581.071	7.449	288.518	1568.076	148.224	157.846	734.877	-151.062	174.773	733.449	315.887
483	4.82000	01:04:05.01:03	177.027	1696.550	92.472	138.765	1639.775	141.505	134.070	1650.489	28.214	334.752	1423.311	88.164	374.010	1214.026	100.405	347.495	1084.677	90.089	364.307	1026.359	91.365	125.520	993.484	87.082	133.497	1137.773	81.872	149.839	1292.140	81.579	376.427	1288.863	178.613	263.353	1388.948	291.621	214.399	1258.618	295.427	331.117	1248.132	291.254	291.003	1017.122	243.453	250.049	1032.330	333.656	234.873	844.205	329.782	188.225	862.074	259.678	256.003	1378.377	-103.680	383.758	1298.013	16.424	220.105	1274.328	-100.151	350.885	1260.589	-97.842	188.253	1344.139	2.663	0.000	0.000	0.000	274.945	1038.261	-154.940	220.285	1000.907	-149.018	236.011	823.462	-163.922	186.199	844.723	-94.378	160.170	1001.748	192.629	167.170	994.167	-28.392	323.247	1029.555	203.818	347.105	1019.640	-32.961	183.200	797.268	247.915	316.345	879.288	247.446	270.572	450.206	223.196	279.032	444.837	117.963	261.077	310.074	196.049	294.451	42.640	222.502	359.640	9.529	183.196	135.970	-10.064	165.773	166.804	15.501	156.573	194.076	5.090	230.518	211.519	702.867	-82.336	311.656	891.137	-83.816	282.082	447.417	-57.086	289.113	449.693	45.911	273.561	305.692	-33.581	308.590	41.966	-38.646	366.010	9.663	-2.887	141.203	-14.387	9.217	168.886	15.298	4.402	203.555	5.836	-58.510	164.864	702.329	-84.403	194.646	655.837	-84.110	216.701	674.824	-113.992	169.441	706.385	247.272	217.117	654.891	248.535	243.329	677.757	280.314	199.036	993.804	304.443	176.658	1351.794	174.364	274.917	1581.481	7.974	287.880	1568.134	148.749	157.880	734.935	-151.075	174.776	733.435	315.836
484	4.83000	01:04:05.02:00	176.084	1696.452	92.748	137.899	1639.283	141.532	133.832	1650.092	28.225	334.791	1423.314	88.131	374.086	1214.052	100.334	347.567	1084.732	90.061	365.615	1029.399	84.772	125.509	993.496	87.036	133.452	1137.833	81.785	149.913	1292.147	81.489	376.408	1289.047	178.490	263.392	1388.957	291.534	214.431	1258.621	295.333	331.142	1248.113	291.186	290.980	1017.120	243.391	250.089	1032.335	333.610	234.912	844.201	329.747	188.276	862.050	259.638	256.075	1378.434	-103.759	383.820	1298.062	16.381	220.209	1274.367	-100.253	351.010	1260.642	-97.926	188.344	1344.160	2.597	0.000	0.000	0.000	275.032	1038.278	-155.023	220.377	1000.943	-149.110	236.092	823.510	-163.992	186.304	844.764	-94.413	160.199	1001.753	192.578	167.221	994.172	-28.451	323.290	1029.567	203.803	347.146	1019.640	-32.970	183.213	797.277	247.879	316.379	879.276	247.399	270.560	450.206	223.192	279.034	444.845	117.960	261.068	310.067	196.025	294.443	42.637	222.508	359.505	9.545	182.949	135.975	-10.067	165.800	166.794	15.521	156.599	194.074	5.082	230.500	211.543	702.870	-82.352	311.708	891.125	-83.841	282.117	447.420	-57.092	289.122	449.693	45.908	273.582	305.693	-33.614	308.596	41.945	-38.647	366.019	9.665	-2.863	141.203	-14.368	9.217	168.889	15.296	4.420	203.569	5.826	-58.527	164.944	702.381	-84.451	194.757	655.873	-84.218	216.781	674.875	-114.054	169.465	706.387	247.282	217.162	654.860	248.541	243.377	677.739	280.305	199.064	993.798	304.385	176.707	1351.816	174.263	274.841	1581.787	8.560	287.266	1568.167	149.256	157.951	734.966	-151.122	174.820	733.448	315.838
485	4.84000	01:04:05.02:01	175.167	1696.200	93.132	137.011	1638.663	141.544	133.444	1649.867	28.254	334.803	1423.325	88.069	374.152	1214.075	100.265	347.614	1084.750	90.003	365.694	1029.415	84.663	125.542	993.481	86.941	133.403	1137.894	81.705	149.980	1292.168	81.405	376.604	1288.891	178.522	263.419	1388.966	291.468	214.474	1258.627	295.272	331.192	1248.126	291.101	290.960	1017.097	243.329	250.117	1032.324	333.565	234.954	844.198	329.723	188.324	862.036	259.620	256.159	1378.467	-103.839	383.879	1298.070	16.313	220.297	1274.419	-100.334	351.106	1260.682	-97.986	188.410	1344.189	2.519	0.000	0.000	0.000	275.120	1038.338	-155.094	220.460	1000.992	-149.167	236.182	823.557	-164.060	186.356	844.807	-94.526	160.209	1001.759	192.530	167.252	994.181	-28.500	323.327	1029.568	203.748	347.228	1019.639	-32.989	183.255	797.292	247.855	316.403	879.299	247.384	270.559	450.208	223.172	279.038	444.837	117.932	261.062	310.079	196.027	294.431	42.641	222.529	359.633	9.517	183.185	135.951	-10.059	165.810	166.794	15.521	156.574	194.070	5.073	230.491	211.604	702.866	-82.397	311.770	891.125	-83.885	282.139	447.419	-57.115	289.132	449.688	45.877	273.608	305.687	-33.636	308.608	41.961	-38.629	366.010	9.661	-2.882	141.208	-14.382	9.218	168.894	15.301	4.408	203.563	5.833	-58.524	165.003	702.505	-84.494	194.831	655.943	-84.275	216.883	674.917	-114.139	169.507	706.372	247.288	217.179	654.882	248.533	243.407	677.734	280.286	199.118	993.791	304.350	176.756	1351.845	174.204	274.823	1582.176	9.075	286.613	1568.154	149.775	158.048	735.020	-151.175	174.885	733.461	315.856
